,name,latitude,longitude,coordinates
4550,Western & 31st Street,41.83911000000001,-87.685290001,"(41.83911000000001, -87.685290001)"
4551,Blue Island & Western,41.84490750999998,-87.68498274299998,"(41.84490750999998, -87.68498274299998)"
4552,Cermak & Western,41.85195579100002,-87.68552109900003,"(41.85195579100002, -87.68552109900003)"
4553,Western & Cermak,41.85191535600001,-87.68551413900002,"(41.85191535600001, -87.68551413900002)"
4554,Western & Polk,41.87112990100002,-87.68601247999999,"(41.87112990100002, -87.68601247999999)"
4555,Western & Jackson,41.87769018400002,-87.68621096599998,"(41.87769018400002, -87.68621096599998)"
4556,Diversey & Oakley,41.93228969900002,-87.68533623299999,"(41.93228969900002, -87.68533623299999)"
4557,Montrose & Oakley,41.96128800000002,-87.68636800000002,"(41.96128800000002, -87.68636800000002)"
4558,Rosehill Cemetery,41.99050599999998,-87.68505199999998,"(41.99050599999998, -87.68505199999998)"
4559,Devon & Leavitt,41.99788138999997,-87.68515816600001,"(41.99788138999997, -87.68515816600001)"
4560,Howard & Hoyne,42.01939909399999,-87.68307868099998,"(42.01939909399999, -87.68307868099998)"
4561,Emerson & Maple,42.05221357900001,-87.68484998399998,"(42.05221357900001, -87.68484998399998)"
4562,Central Street & Girard (Purple Line),42.06416256900002,-87.685817412,"(42.06416256900002, -87.685817412)"
4563,Madison & Leavitt,41.88117402500001,-87.68122248899999,"(41.88117402500001, -87.68122248899999)"
4564,North Ave & Hoyne,41.91035413700001,-87.68003977799998,"(41.91035413700001, -87.68003977799998)"
4565,Milwaukee & Caton,41.91180918600003,-87.67979546100003,"(41.91180918600003, -87.67979546100003)"
4566,2049 W Diversey,41.93228145900002,-87.67978122900001,"(41.93228145900002, -87.67978122900001)"
4567,Damen & Ainslie,41.97048500099999,-87.67916500000001,"(41.97048500099999, -87.67916500000001)"
4568,Damen & Winona,41.97462100000001,-87.67926400099998,"(41.97462100000001, -87.67926400099998)"
4569,Lunt & Ridge,42.00888762400001,-87.68166487000002,"(42.00888762400001, -87.68166487000002)"
4570,Howard & Damen,42.01936686400001,-87.680540613,"(42.01936686400001, -87.680540613)"
4571,Chicago Avenue & Greenwood,42.04270831299999,-87.68063693699997,"(42.04270831299999, -87.68063693699997)"
4572,69th Street & Hoyne,41.768449379,-87.67585258899999,"(41.768449379, -87.67585258899999)"
4573,Damen & Blue Island,41.84883166600002,-87.675655286,"(41.84883166600002, -87.675655286)"
4574,Damen & 13th Street,41.865003,-87.67626800099998,"(41.865003, -87.67626800099998)"
4575,V.A. Medical Center,41.869005281,-87.67926525000001,"(41.869005281, -87.67926525000001)"
4576,Damen & Jackson,41.87740941599998,-87.67635136000001,"(41.87740941599998, -87.67635136000001)"
4577,Madison & Damen,41.88139799999999,-87.676447999,"(41.88139799999999, -87.676447999)"
4578,Damen & Augusta,41.89934223799997,-87.67722934300002,"(41.89934223799997, -87.67722934300002)"
4579,Milwaukee & North Ave/Damen,41.910655604,-87.677774768,"(41.910655604, -87.677774768)"
4580,Fullerton & Elston,41.92515193200001,-87.67611865600003,"(41.92515193200001, -87.67611865600003)"
4581,Damen & Irving Park/Lincoln,41.953939128,-87.67884093999999,"(41.953939128, -87.67884093999999)"
4582,Damen & Montrose,41.96157683600001,-87.67906363999998,"(41.96157683600001, -87.67906363999998)"
4583,Damen & Sunnyside,41.96318500000001,-87.67895299899999,"(41.96318500000001, -87.67895299899999)"
4584,Damen & 87th Street Terminal,41.73623457899998,-87.67298324400002,"(41.73623457899998, -87.67298324400002)"
4585,Damen & 78th Street,41.75206200000002,-87.67325100099998,"(41.75206200000002, -87.67325100099998)"
4586,Damen & 72nd Street,41.76307700000001,-87.67354600099998,"(41.76307700000001, -87.67354600099998)"
4587,Damen & 70th Street,41.76675799999998,-87.67364400000002,"(41.76675799999998, -87.67364400000002)"
4588,Damen & 60th Street,41.784674,-87.67391600000002,"(41.784674, -87.67391600000002)"
4589,Damen & 56th Street,41.792030119,-87.674168372,"(41.792030119, -87.674168372)"
4590,47th Street & Wolcott,41.80858031000002,-87.67205728800002,"(41.80858031000002, -87.67205728800002)"
4591,Pershing & Damen,41.82303733999998,-87.67472571000002,"(41.82303733999998, -87.67472571000002)"
4592,Pershing & Wolcott,41.823237672,-87.672423391,"(41.823237672, -87.672423391)"
4593,35th Street & Wolcott,41.830467,-87.672687,"(41.830467, -87.672687)"
4594,Archer & 33rd Place,41.83347354099999,-87.67244470700001,"(41.83347354099999, -87.67244470700001)"
4595,Blue Island & Wolcott,41.849617314,-87.67320255499999,"(41.849617314, -87.67320255499999)"
4596,Madison & United Center (1900 W),41.88141872099999,-87.67423737600001,"(41.88141872099999, -87.67423737600001)"
4597,Madison & Wood,41.88132840399999,-87.67186305400003,"(41.88132840399999, -87.67186305400003)"
4598,Grand & Wood,41.890986699,-87.67186200200001,"(41.890986699, -87.67186200200001)"
4599,Armitage & Wolcott,41.91773218200001,-87.67528791400002,"(41.91773218200001, -87.67528791400002)"
4600,Fullerton & Riverfront Mall (1800 W),41.92518646100001,-87.67266322900002,"(41.92518646100001, -87.67266322900002)"
4601,Monterey & Homewood,41.69165622700001,-87.669858218,"(41.69165622700001, -87.669858218)"
4602,79th Street & Honore,41.75020630099999,-87.669608353,"(41.75020630099999, -87.669608353)"
4603,69th Street & Wood,41.76854564299998,-87.66865381299999,"(41.76854564299998, -87.66865381299999)"
4604,35th Street & Wood,41.8304,-87.67049999900001,"(41.8304, -87.67049999900001)"
4605,Archer & Paulina,41.83634284999999,-87.66810239,"(41.83634284999999, -87.66810239)"
4606,Blue Island & Paulina,41.85151505099998,-87.66827064099999,"(41.85151505099998, -87.66827064099999)"
4607,Roosevelt & Wood,41.86700369200003,-87.67112321600001,"(41.86700369200003, -87.67112321600001)"
4608,Chicago & Paulina,41.896113566,-87.66955485900002,"(41.896113566, -87.66955485900002)"
4609,Milwaukee & Paulina,41.90584903899997,-87.67026443999998,"(41.90584903899997, -87.67026443999998)"
4610,Belmont & Paulina,41.93960973399999,-87.671207918,"(41.93960973399999, -87.671207918)"
4611,Clark & Foster,41.97591127099997,-87.66847944699998,"(41.97591127099997, -87.66847944699998)"
4612,Clark & Balmoral,41.98001617400001,-87.668199963,"(41.98001617400001, -87.668199963)"
4613,Ashland & Bryn Mawr,41.98339991699999,-87.66968512199998,"(41.98339991699999, -87.66968512199998)"
4614,Clark & Ardmore,41.98812149499997,-87.66964976000003,"(41.98812149499997, -87.66964976000003)"
4615,Lunt & Ashland,42.00910747099999,-87.66994007699998,"(42.00910747099999, -87.66994007699998)"
4616,87th Street & Paulina,41.73586041999999,-87.66536539499998,"(41.73586041999999, -87.66536539499998)"
4617,63rd Street & Ashland (Green Line),41.779412745,-87.66384994700002,"(41.779412745, -87.66384994700002)"
4618,Ashland & 61st Street,41.78297691099999,-87.66418149399999,"(41.78297691099999, -87.66418149399999)"
4619,Garfield & Ashland,41.79361633899998,-87.66429423599999,"(41.79361633899998, -87.66429423599999)"
4620,Ashland & 52nd Street,41.79939100000001,-87.66459999900002,"(41.79939100000001, -87.66459999900002)"
4621,Pershing & Paulina,41.823099689,-87.667784154,"(41.823099689, -87.667784154)"
4622,2700 S Ashland,41.84325342199998,-87.66570190499999,"(41.84325342199998, -87.66570190499999)"
4623,Ashland & Cullerton,41.85514828499998,-87.66618898899998,"(41.85514828499998, -87.66618898899998)"
4624,Ashland & Augusta,41.89953290800003,-87.66751665999999,"(41.89953290800003, -87.66751665999999)"
4625,Milwaukee & Ashland/Division (Blue Line),41.90399057399998,-87.66732673400003,"(41.90399057399998, -87.66732673400003)"
4626,Ashland & Armitage,41.91782800099998,-87.667794001,"(41.91782800099998, -87.667794001)"
4627,Devon & Glenwood,41.99806512100002,-87.665589748,"(41.99806512100002, -87.665589748)"
4628,Morse & Greenview,42.00779501,-87.66791570700002,"(42.00779501, -87.66791570700002)"
4629,Lunt & Glenwood,42.00917097500002,-87.66612529100001,"(42.00917097500002, -87.66612529100001)"
4630,Vincennes & Ashland,41.69455622999999,-87.66171704599998,"(41.69455622999999, -87.66171704599998)"
4631,Loomis & Cermak,41.85264869500003,-87.66109440000002,"(41.85264869500003, -87.66109440000002)"
4632,18th Street & Laflin,41.85778599999998,-87.66387400000002,"(41.85778599999998, -87.66387400000002)"
4633,Division & Cleaver,41.903497754,-87.66373151800002,"(41.903497754, -87.66373151800002)"
4634,Belmont & Southport,41.93969678100001,-87.66399780199998,"(41.93969678100001, -87.66399780199998)"
4635,Lawrence & Malden,41.96902983199999,-87.66289584600003,"(41.96902983199999, -87.66289584600003)"
4636,Pratt & Sheridan,42.005626431,-87.66118942100002,"(42.005626431, -87.66118942100002)"
4637,95th Street & Loomis,41.72133700000001,-87.65756699999997,"(41.72133700000001, -87.65756699999997)"
4638,74th Street & Bishop,41.75955475000001,-87.66030682500002,"(41.75955475000001, -87.66030682500002)"
4639,Garfield & Throop,41.79372223899998,-87.65689232099999,"(41.79372223899998, -87.65689232099999)"
4640,Archer & Loomis/Fuller,41.84166496,-87.657691865,"(41.84166496, -87.657691865)"
4641,Cermak & Throop,41.852370361,-87.65847154699998,"(41.852370361, -87.65847154699998)"
4642,Taylor & Throop,41.86931424800002,-87.65929365400001,"(41.86931424800002, -87.65929365400001)"
4643,Taylor & Racine,41.86934883800001,-87.65692967000001,"(41.86934883800001, -87.65692967000001)"
4644,Harrison & Throop,41.87432865400001,-87.65964954499998,"(41.87432865400001, -87.65964954499998)"
4645,Milwaukee & Racine,41.89764458299999,-87.65770002300002,"(41.89764458299999, -87.65770002300002)"
4646,Bryn Mawr Red Line Station,41.98371671400002,-87.65811368099997,"(41.98371671400002, -87.65811368099997)"
4647,119th Street & Loomis,41.67754029299999,-87.65658840999998,"(41.67754029299999, -87.65658840999998)"
4648,Julian High School,41.70672970200002,-87.65529068400002,"(41.70672970200002, -87.65529068400002)"
4649,87th Street & Racine,41.73584411799999,-87.653045851,"(41.73584411799999, -87.653045851)"
4650,69th Street & Throop,41.76871872300001,-87.65653461199997,"(41.76871872300001, -87.65653461199997)"
4651,Racine & 49th Street,41.80532399999998,-87.65504399899999,"(41.80532399999998, -87.65504399899999)"
4652,Fullerton & Seminary,41.92541213599998,-87.65586332800001,"(41.92541213599998, -87.65586332800001)"
4653,Sheridan & Cuyler,41.955627005,-87.654688518,"(41.955627005, -87.654688518)"
4654,Broadway & Cullom,41.96017258900002,-87.65413243799998,"(41.96017258900002, -87.65413243799998)"
4655,Sheridan & Gunnison,41.970241397,-87.654923199,"(41.970241397, -87.654923199)"
4656,Sheridan & Bryn Mawr,41.98348099999998,-87.65524599999998,"(41.98348099999998, -87.65524599999998)"
4657,111th Street & Racine,41.692279004,-87.652022424,"(41.692279004, -87.652022424)"
4658,Vincennes & 97th Place,41.717070734,-87.65233429599999,"(41.717070734, -87.65233429599999)"
4659,95th Street & Vincennes,41.72124706900001,-87.65093329799998,"(41.72124706900001, -87.65093329799998)"
4660,59th Street & Aberdeen,41.78699219700002,-87.652113015,"(41.78699219700002, -87.652113015)"
4661,47th Street & Aberdeen,41.80882129000003,-87.652832628,"(41.80882129000003, -87.652832628)"
4662,Cermak & Morgan,41.85250200000002,-87.65149100000002,"(41.85250200000002, -87.65149100000002)"
4663,Webster & Bissell,41.92182424999999,-87.65210812100003,"(41.92182424999999, -87.65210812100003)"
4664,Fullerton Red/Brown/Purple Line Station,41.92545582899999,-87.65277085399998,"(41.92545582899999, -87.65277085399998)"
4665,Belmont Red/Brown/Purple Line Station,41.93996729200001,-87.653371688,"(41.93996729200001, -87.653371688)"
4666,Halsted & Addison,41.947192341,-87.64938802400002,"(41.947192341, -87.64938802400002)"
4667,Wilson & Hazel,41.96540000099998,-87.65215899999998,"(41.96540000099998, -87.65215899999998)"
4668,Wilson & Clarendon,41.96543657699999,-87.65014913599998,"(41.96543657699999, -87.65014913599998)"
4669,111th Street & Morgan,41.69224697200002,-87.64733255599998,"(41.69224697200002, -87.64733255599998)"
4670,95th Street & Peoria,41.72152999999997,-87.645437001,"(41.72152999999997, -87.645437001)"
4671,74th Street & Peoria,41.75961100000001,-87.646774,"(41.75961100000001, -87.646774)"
4672,Halsted & 37th Street,41.82748043100003,-87.64612395900002,"(41.82748043100003, -87.64612395900002)"
4673,Halsted & 36th Street,41.82879800000001,-87.64599099999998,"(41.82879800000001, -87.64599099999998)"
4674,Halsted & Maxwell,41.86468100100001,-87.64676400000002,"(41.86468100100001, -87.64676400000002)"
4675,Halsted & Jackson,41.87815436099999,-87.64716618400001,"(41.87815436099999, -87.64716618400001)"
4676,Halsted & Madison,41.881585487,-87.64745800100002,"(41.881585487, -87.64745800100002)"
4677,Halsted & Hubbard,41.89038505600001,-87.64752019899998,"(41.89038505600001, -87.64752019899998)"
4678,Halsted & North Branch,41.89937404300002,-87.64779480499999,"(41.89937404300002, -87.64779480499999)"
4679,Halsted & Blackhawk,41.90904631000001,-87.648128719,"(41.90904631000001, -87.648128719)"
4680,Halsted & North Ave,41.91082974099999,-87.64817992600001,"(41.91082974099999, -87.64817992600001)"
4681,Halsted & Armitage,41.91830237400001,-87.648435312,"(41.91830237400001, -87.648435312)"
4682,Fullerton & Halsted/Lincoln,41.92538116100002,-87.64896692899998,"(41.92538116100002, -87.64896692899998)"
4683,Halsted & Wrightwood,41.929147,-87.64897099900003,"(41.929147, -87.64897099900003)"
4684,Belmont & Halsted,41.94005027700001,-87.649128916,"(41.94005027700001, -87.649128916)"
4685,Belmont & Orchard,41.94010574800001,-87.647016844,"(41.94010574800001, -87.647016844)"
4686,Halsted & Waveland/Broadway Terminal,41.94982567900001,-87.64914968900001,"(41.94982567900001, -87.64914968900001)"
4687,Halsted & 117th Street,41.68164300000001,-87.64191499999998,"(41.68164300000001, -87.64191499999998)"
4688,115th Street & Halsted,41.68502699599998,-87.64173078300001,"(41.68502699599998, -87.64173078300001)"
4689,103rd Street & Halsted,41.70685878199998,-87.643063918,"(41.70685878199998, -87.643063918)"
4690,Halsted & 94th Street,41.723228001,-87.64337800099997,"(41.723228001, -87.64337800099997)"
4691,Halsted & Summit,41.73993613499999,-87.64364030600001,"(41.73993613499999, -87.64364030600001)"
4692,Halsted & 79th Street Terminal,41.74980412500003,-87.643701835,"(41.74980412500003, -87.643701835)"
4693,Halsted & 70th Street,41.76691222900001,-87.64439558499998,"(41.76691222900001, -87.64439558499998)"
4694,Halsted & 71st Street,41.76510561200001,-87.644323617,"(41.76510561200001, -87.644323617)"
4695,Halsted & 68th Street,41.77048748800001,-87.64446722299999,"(41.77048748800001, -87.64446722299999)"
4696,Halsted Green Line Station,41.77871178599997,-87.64464810099997,"(41.77871178599997, -87.64464810099997)"
4697,Halsted & 60th Street,41.78492893499998,-87.64482510800002,"(41.78492893499998, -87.64482510800002)"
4698,Root & Union,41.81889414300002,-87.64318185899998,"(41.81889414300002, -87.64318185899998)"
4699,Jefferson & Van Buren,41.876903986,-87.642415535,"(41.876903986, -87.642415535)"
4700,Chicago & Larrabee,41.89657779599997,-87.64260976700001,"(41.89657779599997, -87.64260976700001)"
4701,Clark & Diversey,41.93320535499998,-87.645095174,"(41.93320535499998, -87.645095174)"
4702,Broadway & Diversey,41.93307452900001,-87.644744307,"(41.93307452900001, -87.644744307)"
4703,Halsted & 122nd Street,41.67243200199999,-87.64185959100001,"(41.67243200199999, -87.64185959100001)"
4704,115th Street & Union,41.685174227,-87.63957027200001,"(41.685174227, -87.63957027200001)"
4705,87th Street & Wallace,41.73619802000002,-87.638640157,"(41.73619802000002, -87.638640157)"
4706,74th Street & Union,41.759728,-87.64189900000002,"(41.759728, -87.64189900000002)"
4707,51st Street & Lowe,41.80156892100001,-87.64152901800003,"(41.80156892100001, -87.64152901800003)"
4708,Wallace & 32nd Street,41.83620767399998,-87.641237085,"(41.83620767399998, -87.641237085)"
4709,Archer & Normal,41.849597948,-87.64072092700002,"(41.849597948, -87.64072092700002)"
4710,Archer & Grove,41.84999906500002,-87.64043228100002,"(41.84999906500002, -87.64043228100002)"
4711,Canal & 24th Place,41.84809164400002,-87.63831281799997,"(41.84809164400002, -87.63831281799997)"
4712,Canal & Adams,41.879194649,-87.639459891,"(41.879194649, -87.639459891)"
4713,Sedgwick & Blackhawk,41.90910034799998,-87.63860317400002,"(41.90910034799998, -87.63860317400002)"
4714,Lincoln & Armitage/Sedgwick,41.91843824900002,-87.63911088700002,"(41.91843824900002, -87.63911088700002)"
4715,Clark & Belden,41.92364933800002,-87.63920968100001,"(41.92364933800002, -87.63920968100001)"
4716,Stockton & Roslyn,41.92829247700001,-87.63900173000002,"(41.92829247700001, -87.63900173000002)"
4717,Orleans & Hubbard,41.88982099999998,-87.63689299999999,"(41.88982099999998, -87.63689299999999)"
4718,Orleans & Chestnut,41.898252001,-87.637315,"(41.898252001, -87.637315)"
4719,Orleans & Oak,41.90060899999997,-87.63740500099999,"(41.90060899999997, -87.63740500099999)"
4720,Orleans & Division,41.90356027299998,-87.637532309,"(41.90356027299998, -87.637532309)"
